charge,line,phase,repl,compound,is_standard,was_imputed,peak_area,n_peak_area
negative,am6,e,r2,Thymine,FALSE,FALSE,30130.91883621071,3.667901479619747e-5
negative,am6,e,r2,UDP,FALSE,FALSE,78270.97777893663,9.528094273103512e-5
negative,am6,e,r2,Xylose-5-phosphate,FALSE,FALSE,45487.535478986334,5.537295413876337e-5
negative,am6,e,r2,Ribulose-5-phosphate,FALSE,FALSE,84922.54493239406,1.0337803832130847e-4
negative,am6,e,r2,Succinyl-CoA,FALSE,FALSE,2529.469358382541,3.0791773900748803e-6
negative,am6,e,r2,Coenzyme A,FALSE,FALSE,25567.801818207612,3.112423442159523e-5
negative,am6,e,r2,Acetyl CoA,FALSE,FALSE,110727.33440078798,1.3479076290063674e-4
negative,am6,e,r2,Propionyl CoA,FALSE,FALSE,1192.2731255086105,1.4513796890615707e-6
negative,am6,e,r2,Butyryl CoA,FALSE,FALSE,7698.973680649837,9.37212605706265e-6
negative,am6,e,r2,Itaconic acid,FALSE,FALSE,366208.4072448818,4.4579336132572346e-4
negative,am6,e,r2,NegIS_Alanine-2H4-15N,TRUE,FALSE,85581137.55659437,0.10417975727116933
negative,am6,e,r2,NegIS_Glucose-2H7-13C6,TRUE,FALSE,12544849.548443392,0.015271114853970149
negative,am6,e,r2,NegIS_Glutamine-2H5-15N2,TRUE,FALSE,17581426.50429188,0.021402248182162624
negative,am6,e,r2,NegIS_Glycine-13C2_15N1,TRUE,FALSE,2048276.7222560314,0.0024934112567469276
negative,am6,e,r2,NegIS_Inosine-15N4,TRUE,FALSE,1427841.1327597196,0.0017381416849516639
negative,am6,e,r2,NegIS_Lysine-2H8,TRUE,FALSE,156757.45846758588,1.90824221783672e-4
negative,am6,e,r2,NegIS_Malate-2H3,TRUE,FALSE,10017604.386234105,0.01219464502567896
negative,am6,e,r2,NegIS_Serine-13C3-15N1,TRUE,FALSE,539414.2936932306,6.566406078488715e-4
negative,am6,e,r2,NegIS_Thymine-2H4,TRUE,FALSE,2573998.4890866894,0.003133383657492003
negative,ap1,e,r1,GTP,FALSE,FALSE,26836.325894122012,2.1136768941170224e-5
negative,ap1,e,r1,CTP,FALSE,FALSE,43959.72594366217,3.462346424224449e-5
negative,ap1,e,r1,UTP,FALSE,FALSE,168049.867966568,1.323590734371547e-4
negative,ap1,e,r1,Fructose-1 6-bisphosphate,FALSE,FALSE,127688.55799727394,1.0056978579958072e-4
negative,ap1,e,r1,Thiamine pyrophosphate,FALSE,FALSE,396889.64433932374,3.125973630161109e-4
negative,ap1,e,r1,ATP,FALSE,FALSE,947939.6930644137,7.466142102132888e-4
negative,ap1,e,r1,Glutathione disulfide,FALSE,FALSE,2640004.634624079,0.0020793147387545277
negative,ap1,e,r1,Lysine,FALSE,FALSE,275110.11430193885,2.1668163303429936e-4
negative,ap1,e,r1,"NADP+",FALSE,FALSE,583088.0450461862,4.5925054454638896e-4
negative,ap1,e,r1,Pyridoxamine 5-phosphate,FALSE,FALSE,13422.649702307603,1.057191831904548e-5
negative,ap1,e,r1,Arginine,FALSE,FALSE,188586.9042941251,1.4853440955822452e-4
negative,ap1,e,r1,Ornithine,FALSE,FALSE,30025.796609369376,2.3648852965592452e-5
negative,ap1,e,r1,"NADPH",FALSE,FALSE,119313.4888141429,9.39734319287653e-5
negative,ap1,e,r1,Glucose-6-phosphate,FALSE,FALSE,1537164.7391569002,0.0012106983662465533
negative,ap1,e,r1,ADP,FALSE,FALSE,2536754.0165921613,0.0019979927103597364
negative,ap1,e,r1,Isocitrate,FALSE,FALSE,743149020.4800309,0.5853174237306412
negative,ap1,e,r1,GMP,FALSE,FALSE,260460.77232190192,2.0514354999737937e-4
negative,ap1,e,r1,CMP,FALSE,FALSE,366757.7727999451,2.888649635436343e-4
negative,ap1,e,r1,Aconitate,FALSE,FALSE,4652704.442579268,0.0036645530070826267
negative,ap1,e,r1,UDP-D-Glucose,FALSE,FALSE,9797266.319911858,0.007716501702807372
negative,ap1,e,r1,UMP,FALSE,FALSE,883306.4435072577,6.957079100291109e-4
negative,ap1,e,r1,"NAD+",FALSE,FALSE,4333929.570616223,0.0034134802320866355
negative,ap1,e,r1,ADP-D-Glucose,FALSE,FALSE,1672.2299437118998,1.3170781304487842e-6
negative,ap1,e,r1,Dihydroxyacetone phosphate,FALSE,FALSE,49516.51970008387,3.9000094118726524e-5
negative,ap1,e,r1,UDP-N-acetyl-glucosamine,FALSE,FALSE,4210171.6589477,0.0033160062934446738
negative,ap1,e,r1,5-Aminoimidazole-4-carboxamide ribonucleotide,FALSE,FALSE,31427.347975366607,2.475273982026631e-5
negative,ap1,e,r1,Glycerol-3-phosphate,FALSE,FALSE,291714.189173305,2.297592985620841e-4
negative,ap1,e,r1,AMP,FALSE,FALSE,2003975.7476603312,0.0015783670428328972
negative,ap1,e,r1,Deoxyribose phosphate,FALSE,FALSE,69108.31436687653,5.443094104794607e-5
negative,ap1,e,r1,N-carbomoyl-L-aspartate,FALSE,FALSE,20115436.31397973,0.01584327643049457
negative,ap1,e,r1,Tartaric acid,FALSE,FALSE,146217.36476966497,1.1516340450315299e-4
negative,ap1,e,r1,Malate,FALSE,FALSE,49161493.95038945,0.0387204695058394
negative,ap1,e,r1,Aminoadipic acid,FALSE,FALSE,96831.86023611139,7.626650026644179e-5
negative,ap1,e,r1,Galacturonic acid,FALSE,FALSE,75336.21764847205,5.933614875672088e-5
negative,ap1,e,r1,"NADH",FALSE,FALSE,172128.1084529831,1.3557116838591824e-4
negative,ap1,e,r1,Glutathione,FALSE,FALSE,12856840.209116077,0.010126276670129249
negative,ap1,e,r1,Aspartate,FALSE,FALSE,3569908.576094482,0.0028117236693171307
negative,ap1,e,r1,Glutamate,FALSE,FALSE,99554306.60673185,0.07841074758694165
negative,ap1,e,r1,Malonic acid,FALSE,FALSE,8421599.418031607,0.006633001913761094
negative,ap1,e,r1,2-Hydroxyglutarate,FALSE,FALSE,19706661.34109183,0.01552131797072057
negative,ap1,e,r1,N-Acetylaspartate,FALSE,FALSE,3993154.0521509214,0.003145079355490252
negative,ap1,e,r1,FAD,FALSE,FALSE,52641.01378071487,4.146100138676715e-5
negative,ap1,e,r1,Glucuronic acid,FALSE,FALSE,61169.68497288594,4.8178334939629504e-5
negative,ap1,e,r1,Succinate,FALSE,FALSE,34061471.27746033,0.026827422316617357
negative,ap1,e,r1,N-acetyl-glutamate,FALSE,FALSE,1351894.388854559,0.0010647761337680762
negative,ap1,e,r1,Inositol,FALSE,FALSE,31666.810599201326,2.494134485398106e-5
negative,ap1,e,r1,Glycerophosphocholine (+HAc),FALSE,FALSE,59475.31781885258,4.6843821147480496e-5
negative,ap1,e,r1,Acetyllysine,FALSE,FALSE,392040.60991479317,3.087781770133976e-4
negative,ap1,e,r1,N-acetyl-L-ornithine,FALSE,FALSE,125272.4929134951,9.866684984537666e-5
negative,ap1,e,r1,Fumarate,FALSE,FALSE,2518142.3531306586,0.0019833338322499438
negative,ap1,e,r1,a-ketoglutarate,FALSE,FALSE,598180.1981991454,4.7113739356131776e-4
negative,ap1,e,r1,Asparagine,FALSE,FALSE,367473.14717911877,2.894284051644688e-4
negative,ap1,e,r1,Serine,FALSE,FALSE,347600.2080279171,2.7377612382468644e-4
negative,ap1,e,r1,S-adenosyl-L-homocysteine,FALSE,FALSE,11807.035147827206,9.299431478977576e-6
negative,ap1,e,r1,Glutamine,FALSE,FALSE,6188708.269691009,0.00487433701829577
negative,ap1,e,r1,Histidine,FALSE,FALSE,23075.17176730039,1.81744168649432e-5
negative,ap1,e,r1,Methionine sulfoxide,FALSE,FALSE,7324.039591625189,5.768544217823491e-6
negative,ap1,e,r1,Glycine,FALSE,FALSE,56041.84032467004,4.413955303173444e-5
negative,ap1,e,r1,Threonine,FALSE,FALSE,916581.6745459171,7.219160755098502e-4
negative,ap1,e,r1,Alanine,FALSE,FALSE,1158951.7253470505,9.128110505617564e-4
negative,ap1,e,r1,Threonic acid,FALSE,FALSE,175277.40883714208,1.380516135410759e-4
negative,ap1,e,r1,Glucose,FALSE,FALSE,1328440.8085504104,0.0010463036755900157
negative,ap1,e,r1,Thiamine,FALSE,FALSE,28470671.93425893,0.022424009033445932
negative,ap1,e,r1,Proline,FALSE,FALSE,230755.08513109892,1.817468209194914e-4
negative,ap1,e,r1,Sorbitol,FALSE,FALSE,886052.8447502406,6.978710246343552e-4
negative,ap1,e,r1,Pipecolic acid,FALSE,FALSE,7567.013173190162,5.959914544469892e-6
negative,ap1,e,r1,Pyridoxamine,FALSE,FALSE,7928.9957851775525,6.245018506185254e-6
negative,ap1,e,r1,Valine,FALSE,FALSE,476768.8403913256,3.7551164259442714e-4
negative,ap1,e,r1,Tyrosine,FALSE,FALSE,229564.1338290668,1.80808806431571e-4
negative,ap1,e,r1,Glycerate,FALSE,FALSE,207627.11506485194,1.6353081917255935e-4
negative,ap1,e,r1,Acetyl glycine,FALSE,FALSE,60978.40952640154,4.8027682986287954e-5
negative,ap1,e,r1,Methionine,FALSE,FALSE,163649.929998961,1.2889360381423729e-4
negative,ap1,e,r1,Pantothenate,FALSE,FALSE,44191.8413861975,3.4806282504919616e-5
negative,ap1,e,r1,Isoleucine,FALSE,FALSE,373933.6538020083,2.9451681541368355e-4
negative,ap1,e,r1,D-Xylose,FALSE,FALSE,51215.966741187374,4.033860892053954e-5
negative,ap1,e,r1,Xanthine,FALSE,FALSE,15445.018754818597,1.2164772256851514e-5
negative,ap1,e,r1,Lactate,FALSE,FALSE,25602881.48024613,0.02016528612043201
negative,ap1,e,r1,N-Acetyl-L-alanine,FALSE,FALSE,95166.82440742182,7.495508834930266e-5
negative,ap1,e,r1,Leucine,FALSE,FALSE,316034.478571436,2.4891439228164877e-4
negative,ap1,e,r1,Pterin,FALSE,FALSE,157041.11172023288,1.236883806595187e-4
negative,ap1,e,r1,Phenylalanine,FALSE,FALSE,528939.7111020184,4.166023509135234e-4
negative,ap1,e,r1,Guanine,FALSE,FALSE,7262.181682404025,5.719823825190384e-6
negative,ap1,e,r1,Tryptophan,FALSE,FALSE,137642.69716123395,1.0840984335242778e-4
negative,ap1,e,r1,Acetylcholine,FALSE,FALSE,1812.8021859166292,1.4277953357303902e-6
negative,ap1,e,r1,2-Hydroxybutyric acid,FALSE,FALSE,2064255.8783973795,0.0016258447489898194
negative,ap1,e,r1,Nicotinate,FALSE,FALSE,83654.03047733592,6.588740650166074e-5
negative,ap1,e,r1,5-Methylcytosine,FALSE,FALSE,2774.1158057740304,2.184943089230296e-6
negative,ap1,e,r1,Creatinine,FALSE,FALSE,34593.80134919963,2.724669497604108e-5
negative,ap1,e,r1,Hypoxanthine,FALSE,FALSE,1550.6666197908805,1.2213326882605893e-6
negative,ap1,e,r1,Acetyl-Methionine,FALSE,FALSE,5763.213197693749,4.53920951023467e-6
negative,ap1,e,r1,Uridine,FALSE,FALSE,7035.4809594201215,5.54127029221378e-6
negative,ap1,e,r1,Hydroxyphenyllactic acid,FALSE,FALSE,11325.7469395056,8.920360301591413e-6
negative,ap1,e,r1,2-Hydroxy-3-methylbutyric acid,FALSE,FALSE,2317811.840527272,0.0018255499473221106
negative,ap1,e,r1,Pyruvate,FALSE,FALSE,1752206.709948891,0.0013800692580451118
negative,ap1,e,r1,Adenine,FALSE,FALSE,152762.58401026993,1.2031853592105957e-4
negative,ap1,e,r1,Acetyl leucine,FALSE,FALSE,140298.47360154806,1.1050158024665807e-4
negative,ap1,e,r1,Phenylethanolamine,FALSE,FALSE,1689046.072776861,0.0013303228136417556
negative,ap1,e,r1,1-Methyladenosine,FALSE,FALSE,68051.5065234117,5.3598580340647274e-5
negative,ap1,e,r1,3 4-Dimethoxyphenylacetic acid,FALSE,FALSE,442735.62514861266,3.487064752347664e-4
negative,ap1,e,r1,Hydroxy-methoxycinnamic acid,FALSE,FALSE,372683.7719833031,2.9353238619971543e-4
negative,ap1,e,r1,4-Hydroxy-3-methylbenzoic acid,FALSE,FALSE,713328.7344809121,5.618304345872784e-4
negative,ap1,e,r1,Phenylacetylglycine,FALSE,FALSE,44211.14687039298,3.482148784861484e-5
negative,ap1,e,r1,Leucic acid,FALSE,FALSE,1297626.6536476305,0.0010220338975709558
negative,ap1,e,r1,Phenylpropanolamine,FALSE,FALSE,14693.329401409392,1.1572728314575941e-5
negative,ap1,e,r1,Acetyl-Phenylalanine,FALSE,FALSE,32834.094028141815,2.5860718102901696e-5
negative,ap1,e,r1,2-hydroxy pyridine,FALSE,FALSE,35532.3272270581,2.7985894697488358e-5
negative,ap1,e,r1,Phenyllactic acid,FALSE,FALSE,166111.03483476816,1.308320138804918e-4
negative,ap1,e,r1,Hydroxyoctanoic acid,FALSE,FALSE,712008.3560749745,5.607904810037916e-4
negative,ap1,e,r1,Cresol,FALSE,FALSE,43373.3768694162,3.4161645252934905e-5
negative,ap1,e,r1,Hydroxyphenyl pyruvate,FALSE,FALSE,125651.91551442596,9.89656898534528e-5
negative,ap1,e,r1,3-Phenylbutyric acid,FALSE,FALSE,539855.4891516746,4.251998124050466e-4
negative,ap1,e,r1,Pyridoxic acid,FALSE,FALSE,34000.43035949301,2.677934540086807e-5
negative,ap1,e,r1,2 3-dihydroxybenzoic acid,FALSE,FALSE,5902036.179350832,0.004648548966708209
negative,ap1,e,r1,5- Methylthioadenosine,FALSE,FALSE,227743.7452957931,1.7937503595334808e-4
negative,ap1,e,r1,Methylphenyllactate,FALSE,FALSE,338971.64195667295,2.66980111283288e-4
negative,ap1,e,r1,Phenyl-pyruvate,FALSE,FALSE,290999.7140585092,2.2919656521791339e-4
negative,ap1,e,r1,Undecanoic acid,FALSE,FALSE,252101.74639793718,1.985598320836394e-4
negative,ap1,e,r1,6-Phosphogluconate,FALSE,FALSE,317267.37960002903,2.498854471224461e-4
negative,ap1,e,r1,CDP,FALSE,FALSE,158393.17484552495,1.2475328969311462e-4
negative,ap1,e,r1,Carbamoyl phosphate,FALSE,FALSE,2090873.1473157285,0.001646808984749654
negative,ap1,e,r1,Citrulline,FALSE,FALSE,196297.828467689,1.546076709734618e-4
negative,ap1,e,r1,Cytosine,FALSE,FALSE,64582.929018568306,5.0866666830442295e-5
negative,ap1,e,r1,N-acetyl-glutamine,FALSE,FALSE,236318.11633831094,1.8612836352347036e-4
negative,ap1,e,r1,Orotate,FALSE,FALSE,144587.9168503949,1.1388002225823748e-4
negative,ap1,e,r1,Phosphoenolpyruvate,FALSE,FALSE,7691418.268211425,0.006057898216263977
negative,ap1,e,r1,Thymine,FALSE,FALSE,33711.45079502602,2.65517399415009e-5
negative,ap1,e,r1,UDP,FALSE,FALSE,969987.5126799422,7.639794661990978e-4
negative,ap1,e,r1,Xylose-5-phosphate,FALSE,FALSE,197892.87474118793,1.5586395786856193e-4
negative,ap1,e,r1,Ribulose-5-phosphate,FALSE,FALSE,456161.6901422267,3.592810834981618e-4
negative,ap1,e,r1,Succinyl-CoA,FALSE,FALSE,613330.3539044718,4.8306992642105535e-4
negative,ap1,e,r1,Coenzyme A,FALSE,FALSE,1624435.3622290103,0.0012794342655833245
negative,ap1,e,r1,Acetyl CoA,FALSE,FALSE,849039.6873923033,6.687188017129138e-4
negative,ap1,e,r1,Propionyl CoA,FALSE,FALSE,186070.18856653012,1.4655219936169253e-4
negative,ap1,e,r1,Butyryl CoA,FALSE,FALSE,23754.269438808806,1.870928630376992e-5
negative,ap1,e,r1,Itaconic acid,FALSE,FALSE,318192.79917791276,2.506143240882624e-4
negative,ap1,e,r1,NegIS_Alanine-2H4-15N,TRUE,FALSE,76632715.80185878,0.06035729382735782
negative,ap1,e,r1,NegIS_Glucose-2H7-13C6,TRUE,FALSE,10980244.78223762,0.008648236639967201
negative,ap1,e,r1,NegIS_Glutamine-2H5-15N2,TRUE,FALSE,17606209.353990175,0.013866964520902247
negative,ap1,e,r1,NegIS_Glycine-13C2_15N1,TRUE,FALSE,2143931.1806016793,0.0016885984381369264
negative,ap1,e,r1,NegIS_Inosine-15N4,TRUE,FALSE,1184596.2963411794,9.330091720869188e-4
negative,ap1,e,r1,NegIS_Lysine-2H8,TRUE,FALSE,170752.3678879571,1.3448761057846447e-4
negative,ap1,e,r1,NegIS_Malate-2H3,TRUE,FALSE,16908862.35559811,0.013317721586717277
negative,ap1,e,r1,NegIS_Serine-13C3-15N1,TRUE,FALSE,622889.5246737357,4.905988998213736e-4
negative,ap1,e,r1,NegIS_Thymine-2H4,TRUE,FALSE,1741084.5315912487,0.001371309231989553
negative,ap1,e,r2,GTP,FALSE,FALSE,33780.890384269085,3.069761619133609e-5
negative,ap1,e,r2,CTP,FALSE,FALSE,44925.32127021178,4.082486441114179e-5
negative,ap1,e,r2,UTP,FALSE,FALSE,145960.91159226303,1.3263866026110894e-4
negative,ap1,e,r2,Fructose-1 6-bisphosphate,FALSE,FALSE,61688.39582650394,5.6057927337021275e-5
negative,ap1,e,r2,Thiamine pyrophosphate,FALSE,FALSE,376313.84494483005,3.4196665180210293e-4
negative,ap1,e,r2,ATP,FALSE,FALSE,907204.3645694889,8.24401342707879e-4
negative,ap1,e,r2,Glutathione disulfide,FALSE,FALSE,864002.456358071,7.851425907353432e-4
negative,ap1,e,r2,Lysine,FALSE,FALSE,1509575.7807811392,0.0013717926734025776
negative,ap1,e,r2,"NADP+",FALSE,FALSE,374978.4322795299,3.40753125900621e-4
negative,ap1,e,r2,Pyridoxamine 5-phosphate,FALSE,FALSE,12734.287828484305,1.1571994573916026e-05
negative,ap1,e,r2,Arginine,FALSE,FALSE,80685.71388281416,7.33213082521945e-5
negative,ap1,e,r2,Ornithine,FALSE,FALSE,9495.243592065513,8.62858675768375e-6
negative,ap1,e,r2,"NADPH",FALSE,FALSE,223606.28194360196,2.0319712544559972e-4
negative,ap1,e,r2,Glucose-6-phosphate,FALSE,FALSE,2031637.7522230016,0.0018462046218477698
negative,ap1,e,r2,ADP,FALSE,FALSE,1590926.6936781388,0.0014457184661368575
negative,ap1,e,r2,Isocitrate,FALSE,FALSE,746804497.0084202,0.6786416094527792
negative,ap1,e,r2,GMP,FALSE,FALSE,128559.28756157689,1.1682533001660205e-4
negative,ap1,e,r2,CMP,FALSE,FALSE,287355.0310239979,2.611273519638172e-4
negative,ap1,e,r2,Aconitate,FALSE,FALSE,7592543.555438244,0.006899551353725767
negative,ap1,e,r2,UDP-D-Glucose,FALSE,FALSE,7026778.8517719,0.006385425540871465
negative,ap1,e,r2,UMP,FALSE,FALSE,381415.5812107447,3.4660273865531974e-4
negative,ap1,e,r2,"NAD+",FALSE,FALSE,3036410.9252549824,0.0027592694012015437
negative,ap1,e,r2,ADP-D-Glucose,FALSE,TRUE,773.5865662597639,7.029792060446791e-7
negative,ap1,e,r2,Dihydroxyacetone phosphate,FALSE,FALSE,26821.042656989797,2.4373012788293338e-5
negative,ap1,e,r2,UDP-N-acetyl-glucosamine,FALSE,FALSE,2434449.7383285593,0.0022122508570439994
negative,ap1,e,r2,5-Aminoimidazole-4-carboxamide ribonucleotide,FALSE,FALSE,6741.568234851908,6.1262468764754185e-6
negative,ap1,e,r2,Glycerol-3-phosphate,FALSE,FALSE,121991.79233866205,1.1085726803250007e-4
negative,ap1,e,r2,AMP,FALSE,FALSE,782606.9143346462,7.111762422969841e-4
negative,ap1,e,r2,Deoxyribose phosphate,FALSE,FALSE,26489.219904594378,2.4071476405423727e-5
negative,ap1,e,r2,N-carbomoyl-L-aspartate,FALSE,FALSE,1665220.9957738891,0.001513231724224352
negative,ap1,e,r2,Tartaric acid,FALSE,FALSE,105148.32367133793,9.555114878583004e-5
negative,ap1,e,r2,Malate,FALSE,FALSE,10867277.956706882,0.009875391795916188
negative,ap1,e,r2,Aminoadipic acid,FALSE,FALSE,655921.6502828366,5.960538885424633e-4
negative,ap1,e,r2,Galacturonic acid,FALSE,FALSE,52494.28175348033,4.770298518415039e-5
negative,ap1,e,r2,"NADH",FALSE,FALSE,171244.33406001393,1.556143956573509e-4
negative,ap1,e,r2,Glutathione,FALSE,FALSE,6273843.681251267,0.005701212821233859
negative,ap1,e,r2,Aspartate,FALSE,FALSE,2700586.1727459324,0.002454096291706659
negative,ap1,e,r2,Glutamate,FALSE,FALSE,48006803.10112811,0.043625090973260325
negative,ap1,e,r2,Malonic acid,FALSE,FALSE,9018062.050041607,0.008194958879199495
negative,ap1,e,r2,2-Hydroxyglutarate,FALSE,FALSE,10897207.000513896,0.009902589134094971
negative,ap1,e,r2,N-Acetylaspartate,FALSE,FALSE,789398.8002817886,7.173482142506244e-4
negative,ap1,e,r2,FAD,FALSE,FALSE,73902.10951147514,6.715686199229938e-5
negative,ap1,e,r2,Glucuronic acid,FALSE,FALSE,38966.29912294809,3.5409738502040315e-5
negative,ap1,e,r2,Succinate,FALSE,FALSE,16447469.985033926,0.014946264446428274
negative,ap1,e,r2,N-acetyl-glutamate,FALSE,FALSE,403064.8997191411,3.6627606469305556e-4
negative,ap1,e,r2,Inositol,FALSE,FALSE,42870.17684192796,3.8957298631804066e-5
negative,ap1,e,r2,Glycerophosphocholine (+HAc),FALSE,FALSE,110099.70078926995,1.0005060018145168e-4
negative,ap1,e,r2,Acetyllysine,FALSE,FALSE,117445.41283462998,1.0672584901164665e-4
negative,ap1,e,r2,N-acetyl-L-ornithine,FALSE,FALSE,27028.927343927215,2.456192327167813e-5
negative,ap1,e,r2,Fumarate,FALSE,FALSE,744206.3896247982,6.762806384310253e-4
negative,ap1,e,r2,a-ketoglutarate,FALSE,FALSE,203685.4139766611,1.8509448954432095e-4
negative,ap1,e,r2,Asparagine,FALSE,FALSE,187387.59263752098,1.7028421490286656e-4
negative,ap1,e,r2,Serine,FALSE,FALSE,154864.30237459805,1.407294142326169e-4
negative,ap1,e,r2,S-adenosyl-L-homocysteine,FALSE,FALSE,4255.519138985381,3.8671062762836875e-6
negative,ap1,e,r2,Glutamine,FALSE,FALSE,4726713.101704099,0.004295293078190771
negative,ap1,e,r2,Histidine,FALSE,FALSE,16512.137098044994,1.5005029215291203e-5
negative,ap1,e,r2,Methionine sulfoxide,FALSE,FALSE,9314.556742349867,8.464391690582277e-6
negative,ap1,e,r2,Glycine,FALSE,FALSE,38317.526186012314,3.4820180844239366e-5
negative,ap1,e,r2,Threonine,FALSE,FALSE,327399.9225794632,2.9751723681912574e-4
negative,ap1,e,r2,Alanine,FALSE,FALSE,712445.9067418956,6.474190216263698e-4
negative,ap1,e,r2,Threonic acid,FALSE,FALSE,256410.15199471405,2.330068966199095e-4
negative,ap1,e,r2,Glucose,FALSE,FALSE,4130399.09276024,0.0037534062786468516
negative,ap1,e,r2,Thiamine,FALSE,FALSE,28772979.231907073,0.026146790777121745
negative,ap1,e,r2,Proline,FALSE,FALSE,120364.81109079903,1.0937878580988057e-4
negative,ap1,e,r2,Sorbitol,FALSE,FALSE,2224009.756898748,0.002021018307879088
negative,ap1,e,r2,Pipecolic acid,FALSE,FALSE,15546.859468232698,1.4127855112981004e-5
negative,ap1,e,r2,Pyridoxamine,FALSE,FALSE,10463.559703482702,9.508522011078199e-6
negative,ap1,e,r2,Valine,FALSE,FALSE,454581.27015613584,4.1309039519933465e-4
negative,ap1,e,r2,Tyrosine,FALSE,FALSE,140156.36082372593,1.2736390670580735e-4
negative,ap1,e,r2,Glycerate,FALSE,FALSE,267354.46574067924,2.4295229293804958e-4
negative,ap1,e,r2,Acetyl glycine,FALSE,FALSE,51565.80858882049,4.6859256302866795e-5
negative,ap1,e,r2,Methionine,FALSE,FALSE,89693.39540594463,8.150683406354538e-5
negative,ap1,e,r2,Pantothenate,FALSE,FALSE,58376.58795165485,5.3048397218510706e-5
negative,ap1,e,r2,Isoleucine,FALSE,FALSE,289411.50050440984,2.6299612185415376e-4
negative,ap1,e,r2,D-Xylose,FALSE,FALSE,48357.34335712349,4.394363646201896e-5
negative,ap1,e,r2,Xanthine,FALSE,FALSE,31975.461167872712,2.9056973433992746e-5
negative,ap1,e,r2,Lactate,FALSE,FALSE,10989288.985147119,0.009986266544318697
negative,ap1,e,r2,N-Acetyl-L-alanine,FALSE,FALSE,65308.289744068905,5.934742364308987e-5
negative,ap1,e,r2,Leucine,FALSE,FALSE,313044.2392832082,2.844718359732668e-4
negative,ap1,e,r2,Pterin,FALSE,FALSE,124089.13282351689,1.1276317851899827e-4
negative,ap1,e,r2,Phenylalanine,FALSE,FALSE,367734.70355660433,3.3417055209628824e-4
negative,ap1,e,r2,Guanine,FALSE,FALSE,12238.786869642197,1.1121719341855912e-5
negative,ap1,e,r2,Tryptophan,FALSE,FALSE,85259.29122406805,7.747744268933128e-5
negative,ap1,e,r2,Acetylcholine,FALSE,FALSE,1527.5223781910904,1.388101235816541e-6
negative,ap1,e,r2,2-Hydroxybutyric acid,FALSE,FALSE,2043273.6517970792,0.0018567784810652967
negative,ap1,e,r2,Nicotinate,FALSE,FALSE,135460.12477769,1.2309630895911616e-4
negative,ap1,e,r2,5-Methylcytosine,FALSE,FALSE,3358.6873053227228,3.0521307352372986e-6
negative,ap1,e,r2,Creatinine,FALSE,FALSE,18799.839597726,1.7083926855238276e-5
negative,ap1,e,r2,Hypoxanthine,FALSE,FALSE,5357.03725789616,4.8680858258894e-6
negative,ap1,e,r2,Acetyl-Methionine,FALSE,FALSE,2153.3696287329503,1.956825697279627e-6
negative,ap1,e,r2,Uridine,FALSE,FALSE,17341.711113328303,1.575888574286608e-5
negative,ap1,e,r2,Hydroxyphenyllactic acid,FALSE,FALSE,15828.2274339803,1.438354185547963e-5
